stationid,date,year,month,day,variable,value,station_name,latitude,spei_date
USH00294426,2007-09-30,2007,9,30,spei12mo,0.633833902734566,JORNADA EXP RANGE,32.6169,Sep 2007
USH00294426,2007-10-31,2007,10,31,spei12mo,-0.11761096759277814,JORNADA EXP RANGE,32.6169,Oct 2007
USH00294426,2007-11-30,2007,11,30,spei12mo,0.00825860014968382,JORNADA EXP RANGE,32.6169,Nov 2007
USH00294426,2007-12-31,2007,12,31,spei12mo,0.028982259395185714,JORNADA EXP RANGE,32.6169,Dec 2007
USH00294426,2008-01-31,2008,1,31,spei12mo,-0.08890730482235884,JORNADA EXP RANGE,32.6169,Jan 2008
USH00294426,2008-02-29,2008,2,29,spei12mo,-0.20785303386240145,JORNADA EXP RANGE,32.6169,Feb 2008
USH00294426,2008-03-31,2008,3,31,spei12mo,-0.2028257774588879,JORNADA EXP RANGE,32.6169,Mar 2008
USH00294426,2008-04-30,2008,4,30,spei12mo,-0.15474539412947536,JORNADA EXP RANGE,32.6169,Apr 2008
USH00294426,2008-05-31,2008,5,31,spei12mo,-0.5069638617357767,JORNADA EXP RANGE,32.6169,May 2008
USH00294426,2008-06-30,2008,6,30,spei12mo,-0.7707381742270075,JORNADA EXP RANGE,32.6169,Jun 2008
USH00294426,2008-07-31,2008,7,31,spei12mo,0.4630742148115484,JORNADA EXP RANGE,32.6169,Jul 2008
USH00294426,2008-08-31,2008,8,31,spei12mo,0.3448699807085322,JORNADA EXP RANGE,32.6169,Aug 2008
USH00294426,2008-09-30,2008,9,30,spei12mo,0.777057039567705,JORNADA EXP RANGE,32.6169,Sep 2008
USH00294426,2008-10-31,2008,10,31,spei12mo,0.9073464825655,JORNADA EXP RANGE,32.6169,Oct 2008
USH00294426,2008-11-30,2008,11,30,spei12mo,0.8487112872657061,JORNADA EXP RANGE,32.6169,Nov 2008
USH00294426,2008-12-31,2008,12,31,spei12mo,0.8007070175519946,JORNADA EXP RANGE,32.6169,Dec 2008
USH00294426,2009-01-31,2009,1,31,spei12mo,0.7285698482506584,JORNADA EXP RANGE,32.6169,Jan 2009
USH00294426,2009-02-28,2009,2,28,spei12mo,0.6828977459955742,JORNADA EXP RANGE,32.6169,Feb 2009
USH00294426,2009-03-31,2009,3,31,spei12mo,0.6104023358563526,JORNADA EXP RANGE,32.6169,Mar 2009
USH00294426,2009-04-30,2009,4,30,spei12mo,0.5614912299960492,JORNADA EXP RANGE,32.6169,Apr 2009
USH00294426,2009-05-31,2009,5,31,spei12mo,0.524149657179844,JORNADA EXP RANGE,32.6169,May 2009
USH00294426,2009-06-30,2009,6,30,spei12mo,0.7189651458049197,JORNADA EXP RANGE,32.6169,Jun 2009
USH00294426,2009-07-31,2009,7,31,spei12mo,-0.9136398586662001,JORNADA EXP RANGE,32.6169,Jul 2009
USH00294426,2009-08-31,2009,8,31,spei12mo,-1.3228988360979257,JORNADA EXP RANGE,32.6169,Aug 2009
USH00294426,2009-09-30,2009,9,30,spei12mo,-1.5604021753078694,JORNADA EXP RANGE,32.6169,Sep 2009
USH00294426,2009-10-31,2009,10,31,spei12mo,-1.4641074972291945,JORNADA EXP RANGE,32.6169,Oct 2009
USH00294426,2009-11-30,2009,11,30,spei12mo,-1.5374793240487965,JORNADA EXP RANGE,32.6169,Nov 2009
USH00294426,2009-12-31,2009,12,31,spei12mo,-1.2703887322962282,JORNADA EXP RANGE,32.6169,Dec 2009
USH00294426,2010-01-31,2010,1,31,spei12mo,-1.098344306712801,JORNADA EXP RANGE,32.6169,Jan 2010
USH00294426,2010-02-28,2010,2,28,spei12mo,-0.8596290923904745,JORNADA EXP RANGE,32.6169,Feb 2010
USH00294426,2010-03-31,2010,3,31,spei12mo,-0.6841522172470924,JORNADA EXP RANGE,32.6169,Mar 2010
USH00294426,2010-04-30,2010,4,30,spei12mo,-0.6298182649408395,JORNADA EXP RANGE,32.6169,Apr 2010
USH00294426,2010-05-31,2010,5,31,spei12mo,-0.5099834867765023,JORNADA EXP RANGE,32.6169,May 2010
USH00294426,2010-06-30,2010,6,30,spei12mo,-0.6638565915558305,JORNADA EXP RANGE,32.6169,Jun 2010
USH00294426,2010-07-31,2010,7,31,spei12mo,-0.3523264058203639,JORNADA EXP RANGE,32.6169,Jul 2010
USH00294426,2010-08-31,2010,8,31,spei12mo,-0.22042801826089095,JORNADA EXP RANGE,32.6169,Aug 2010
USH00294426,2010-09-30,2010,9,30,spei12mo,-0.5859122609656193,JORNADA EXP RANGE,32.6169,Sep 2010
USH00294426,2010-10-31,2010,10,31,spei12mo,-0.7892315946280307,JORNADA EXP RANGE,32.6169,Oct 2010
USH00294426,2010-11-30,2010,11,30,spei12mo,-0.7219468304436979,JORNADA EXP RANGE,32.6169,Nov 2010
USH00294426,2010-12-31,2010,12,31,spei12mo,-1.10154922345639,JORNADA EXP RANGE,32.6169,Dec 2010
USH00294426,2011-01-31,2011,1,31,spei12mo,-1.2736719003535855,JORNADA EXP RANGE,32.6169,Jan 2011
USH00294426,2011-02-28,2011,2,28,spei12mo,-1.3444789239502146,JORNADA EXP RANGE,32.6169,Feb 2011
USH00294426,2011-03-31,2011,3,31,spei12mo,-1.459417757705725,JORNADA EXP RANGE,32.6169,Mar 2011
USH00294426,2011-04-30,2011,4,30,spei12mo,-1.5692247436857885,JORNADA EXP RANGE,32.6169,Apr 2011
USH00294426,2011-05-31,2011,5,31,spei12mo,-1.6202499763100984,JORNADA EXP RANGE,32.6169,May 2011
USH00294426,2011-06-30,2011,6,30,spei12mo,-1.7098647151706978,JORNADA EXP RANGE,32.6169,Jun 2011
USH00294426,2011-07-31,2011,7,31,spei12mo,-2.1653373097123287,JORNADA EXP RANGE,32.6169,Jul 2011
USH00294426,2011-08-31,2011,8,31,spei12mo,-2.329105837301149,JORNADA EXP RANGE,32.6169,Aug 2011
USH00294426,2011-09-30,2011,9,30,spei12mo,-2.467846816747028,JORNADA EXP RANGE,32.6169,Sep 2011
USH00294426,2011-10-31,2011,10,31,spei12mo,-2.60952621268457,JORNADA EXP RANGE,32.6169,Oct 2011
USH00294426,2011-11-30,2011,11,30,spei12mo,-2.392447800693985,JORNADA EXP RANGE,32.6169,Nov 2011
USH00294426,2011-12-31,2011,12,31,spei12mo,-2.058575928574707,JORNADA EXP RANGE,32.6169,Dec 2011
USH00294426,2012-01-31,2012,1,31,spei12mo,-2.097582942614967,JORNADA EXP RANGE,32.6169,Jan 2012
USH00294426,2012-02-29,2012,2,29,spei12mo,-2.1207071546868588,JORNADA EXP RANGE,32.6169,Feb 2012
USH00294426,2012-03-31,2012,3,31,spei12mo,-2.0204259823108344,JORNADA EXP RANGE,32.6169,Mar 2012
USH00294426,2012-04-30,2012,4,30,spei12mo,-1.9316364843893004,JORNADA EXP RANGE,32.6169,Apr 2012
USH00294426,2012-05-31,2012,5,31,spei12mo,-1.971334555073554,JORNADA EXP RANGE,32.6169,May 2012
USH00294426,2012-06-30,2012,6,30,spei12mo,-1.952495252904938,JORNADA EXP RANGE,32.6169,Jun 2012
USH00294426,2012-07-31,2012,7,31,spei12mo,-1.675066198955003,JORNADA EXP RANGE,32.6169,Jul 2012
USH00294426,2012-08-31,2012,8,31,spei12mo,-2.0032211679866405,JORNADA EXP RANGE,32.6169,Aug 2012
USH00294426,2012-09-30,2012,9,30,spei12mo,-1.8655449128245216,JORNADA EXP RANGE,32.6169,Sep 2012
USH00294426,2012-10-31,2012,10,31,spei12mo,-1.97085637331484,JORNADA EXP RANGE,32.6169,Oct 2012
USH00294426,2012-11-30,2012,11,30,spei12mo,-1.9778841020909324,JORNADA EXP RANGE,32.6169,Nov 2012
USH00294426,2012-12-31,2012,12,31,spei12mo,-2.2996903148975636,JORNADA EXP RANGE,32.6169,Dec 2012
USH00294426,2013-01-31,2013,1,31,spei12mo,-2.344956088038944,JORNADA EXP RANGE,32.6169,Jan 2013
USH00294426,2013-02-28,2013,2,28,spei12mo,-2.2137130732052452,JORNADA EXP RANGE,32.6169,Feb 2013
USH00294426,2013-03-31,2013,3,31,spei12mo,-2.2017745296484454,JORNADA EXP RANGE,32.6169,Mar 2013
USH00294426,2013-04-30,2013,4,30,spei12mo,-2.074527262458088,JORNADA EXP RANGE,32.6169,Apr 2013
USH00294426,2013-05-31,2013,5,31,spei12mo,-2.1054838234621975,JORNADA EXP RANGE,32.6169,May 2013
USH00294426,2013-06-30,2013,6,30,spei12mo,-2.221868291244478,JORNADA EXP RANGE,32.6169,Jun 2013
USH00294426,2013-07-31,2013,7,31,spei12mo,-1.8487755961250574,JORNADA EXP RANGE,32.6169,Jul 2013
USH00294426,2013-08-31,2013,8,31,spei12mo,-1.4339579563301568,JORNADA EXP RANGE,32.6169,Aug 2013
USH00294426,2013-09-30,2013,9,30,spei12mo,-0.915486684435907,JORNADA EXP RANGE,32.6169,Sep 2013
USH00294426,2013-10-31,2013,10,31,spei12mo,-0.8283322865119912,JORNADA EXP RANGE,32.6169,Oct 2013
USH00294426,2013-11-30,2013,11,30,spei12mo,-0.8600224783288687,JORNADA EXP RANGE,32.6169,Nov 2013
USH00294426,2013-12-31,2013,12,31,spei12mo,-0.8852188398393532,JORNADA EXP RANGE,32.6169,Dec 2013
USH00294426,2014-01-31,2014,1,31,spei12mo,-0.9927103794737696,JORNADA EXP RANGE,32.6169,Jan 2014
USH00294426,2014-02-28,2014,2,28,spei12mo,-1.1536159077820276,JORNADA EXP RANGE,32.6169,Feb 2014
USH00294426,2014-03-31,2014,3,31,spei12mo,-1.0411388719511403,JORNADA EXP RANGE,32.6169,Mar 2014
USH00294426,2014-04-30,2014,4,30,spei12mo,-0.9555433245061432,JORNADA EXP RANGE,32.6169,Apr 2014
USH00294426,2014-05-31,2014,5,31,spei12mo,-0.7984644794056727,JORNADA EXP RANGE,32.6169,May 2014
USH00294426,2014-06-30,2014,6,30,spei12mo,-0.6598011510681764,JORNADA EXP RANGE,32.6169,Jun 2014
USH00294426,2014-07-31,2014,7,31,spei12mo,-0.923692456958853,JORNADA EXP RANGE,32.6169,Jul 2014
USH00294426,2014-08-31,2014,8,31,spei12mo,-0.996440832590213,JORNADA EXP RANGE,32.6169,Aug 2014
USH00294426,2014-09-30,2014,9,30,spei12mo,-1.1281617271198905,JORNADA EXP RANGE,32.6169,Sep 2014
USH00294426,2014-10-31,2014,10,31,spei12mo,-1.1849630202524826,JORNADA EXP RANGE,32.6169,Oct 2014
USH00294426,2014-11-30,2014,11,30,spei12mo,-1.1173963099432815,JORNADA EXP RANGE,32.6169,Nov 2014
USH00294426,2014-12-31,2014,12,31,spei12mo,-1.2450800217520372,JORNADA EXP RANGE,32.6169,Dec 2014
USH00294426,2015-01-31,2015,1,31,spei12mo,-0.9004998185830922,JORNADA EXP RANGE,32.6169,Jan 2015
USH00294426,2015-02-28,2015,2,28,spei12mo,-0.7296067242929937,JORNADA EXP RANGE,32.6169,Feb 2015
USH00294426,2015-03-31,2015,3,31,spei12mo,-0.7731236349413982,JORNADA EXP RANGE,32.6169,Mar 2015
USH00294426,2015-04-30,2015,4,30,spei12mo,-0.7168988039156554,JORNADA EXP RANGE,32.6169,Apr 2015
USH00294426,2015-05-31,2015,5,31,spei12mo,-0.28790962288377797,JORNADA EXP RANGE,32.6169,May 2015
USH00294426,2015-06-30,2015,6,30,spei12mo,-0.2841635271537085,JORNADA EXP RANGE,32.6169,Jun 2015
USH00294426,2015-07-31,2015,7,31,spei12mo,0.3869787542828601,JORNADA EXP RANGE,32.6169,Jul 2015
USH00294426,2015-08-31,2015,8,31,spei12mo,0.019265323817356166,JORNADA EXP RANGE,32.6169,Aug 2015
USH00294426,2015-09-30,2015,9,30,spei12mo,-0.6617817774158701,JORNADA EXP RANGE,32.6169,Sep 2015
USH00294426,2015-10-31,2015,10,31,spei12mo,-0.272890452924736,JORNADA EXP RANGE,32.6169,Oct 2015
USH00294426,2015-11-30,2015,11,30,spei12mo,-0.31023229417507703,JORNADA EXP RANGE,32.6169,Nov 2015
USH00294426,2015-12-31,2015,12,31,spei12mo,-0.12732795686916573,JORNADA EXP RANGE,32.6169,Dec 2015
USH00294426,2016-01-31,2016,1,31,spei12mo,-0.4309217409344689,JORNADA EXP RANGE,32.6169,Jan 2016
USH00294426,2016-02-29,2016,2,29,spei12mo,-0.49725738556350485,JORNADA EXP RANGE,32.6169,Feb 2016
USH00294426,2016-03-31,2016,3,31,spei12mo,-0.5816348000458013,JORNADA EXP RANGE,32.6169,Mar 2016
USH00294426,2016-04-30,2016,4,30,spei12mo,-0.5373309825672031,JORNADA EXP RANGE,32.6169,Apr 2016
USH00294426,2016-05-31,2016,5,31,spei12mo,-0.9433317721112959,JORNADA EXP RANGE,32.6169,May 2016
USH00294426,2016-06-30,2016,6,30,spei12mo,-0.9554244235936272,JORNADA EXP RANGE,32.6169,Jun 2016
USH00294426,2016-07-31,2016,7,31,spei12mo,-1.9524798438450695,JORNADA EXP RANGE,32.6169,Jul 2016
USH00294426,2016-08-31,2016,8,31,spei12mo,-2.056302033663776,JORNADA EXP RANGE,32.6169,Aug 2016
USH00294426,2016-09-30,2016,9,30,spei12mo,-1.6296279240497284,JORNADA EXP RANGE,32.6169,Sep 2016
USH00294426,2016-10-31,2016,10,31,spei12mo,-2.1068303453154087,JORNADA EXP RANGE,32.6169,Oct 2016
USH00294426,2016-11-30,2016,11,30,spei12mo,-2.0365484250539927,JORNADA EXP RANGE,32.6169,Nov 2016
USH00294426,2016-12-31,2016,12,31,spei12mo,-1.9475568871701925,JORNADA EXP RANGE,32.6169,Dec 2016
USH00294426,2017-01-31,2017,1,31,spei12mo,-1.7486138550713612,JORNADA EXP RANGE,32.6169,Jan 2017
USH00294426,2017-02-28,2017,2,28,spei12mo,-1.6631706023821065,JORNADA EXP RANGE,32.6169,Feb 2017
USH00294426,2017-03-31,2017,3,31,spei12mo,-1.6990059032481906,JORNADA EXP RANGE,32.6169,Mar 2017
USH00294426,2017-04-30,2017,4,30,spei12mo,-1.7269500490744651,JORNADA EXP RANGE,32.6169,Apr 2017
USH00294426,2017-05-31,2017,5,31,spei12mo,-1.7028477334343923,JORNADA EXP RANGE,32.6169,May 2017
USH00294426,2017-06-30,2017,6,30,spei12mo,-1.6659760579287983,JORNADA EXP RANGE,32.6169,Jun 2017
USH00294426,2017-07-31,2017,7,31,spei12mo,-1.0823250572350962,JORNADA EXP RANGE,32.6169,Jul 2017
USH00294426,2017-08-31,2017,8,31,spei12mo,-0.3125584106680541,JORNADA EXP RANGE,32.6169,Aug 2017
USH00294426,2017-09-30,2017,9,30,spei12mo,-0.5233866339157737,JORNADA EXP RANGE,32.6169,Sep 2017
USH00294426,2017-10-31,2017,10,31,spei12mo,-0.29770795096770464,JORNADA EXP RANGE,32.6169,Oct 2017
USH00294426,2017-11-30,2017,11,30,spei12mo,-0.4646648991066702,JORNADA EXP RANGE,32.6169,Nov 2017
USH00294426,2017-12-31,2017,12,31,spei12mo,-0.6555034713944631,JORNADA EXP RANGE,32.6169,Dec 2017
USH00294426,2018-01-31,2018,1,31,spei12mo,-1.0338238187270077,JORNADA EXP RANGE,32.6169,Jan 2018
USH00294426,2018-02-28,2018,2,28,spei12mo,-0.7910424710172403,JORNADA EXP RANGE,32.6169,Feb 2018
USH00294426,2018-03-31,2018,3,31,spei12mo,-0.5854789801308966,JORNADA EXP RANGE,32.6169,Mar 2018
USH00294426,2018-04-30,2018,4,30,spei12mo,-0.6680581224797373,JORNADA EXP RANGE,32.6169,Apr 2018
USH00294426,2018-05-31,2018,5,31,spei12mo,-0.8530646446288752,JORNADA EXP RANGE,32.6169,May 2018
USH00294426,2018-06-30,2018,6,30,spei12mo,-0.6238298924436613,JORNADA EXP RANGE,32.6169,Jun 2018
USH00294426,2018-07-31,2018,7,31,spei12mo,-0.7494185460663797,JORNADA EXP RANGE,32.6169,Jul 2018
USH00294426,2018-08-31,2018,8,31,spei12mo,-1.5706654228945969,JORNADA EXP RANGE,32.6169,Aug 2018
USH00294426,2018-09-30,2018,9,30,spei12mo,-1.6197438276296738,JORNADA EXP RANGE,32.6169,Sep 2018
USH00294426,2018-10-31,2018,10,31,spei12mo,-0.8642210560953082,JORNADA EXP RANGE,32.6169,Oct 2018
USH00294426,2018-11-30,2018,11,30,spei12mo,-0.7046586172417268,JORNADA EXP RANGE,32.6169,Nov 2018
USH00294426,2018-12-31,2018,12,31,spei12mo,-0.5145120493424866,JORNADA EXP RANGE,32.6169,Dec 2018
USH00294426,2019-01-31,2019,1,31,spei12mo,-0.5325479598647426,JORNADA EXP RANGE,32.6169,Jan 2019
USH00294426,2019-02-28,2019,2,28,spei12mo,-0.7957873576335386,JORNADA EXP RANGE,32.6169,Feb 2019
USH00294426,2019-03-31,2019,3,31,spei12mo,-0.7040259517407786,JORNADA EXP RANGE,32.6169,Mar 2019
USH00294426,2019-04-30,2019,4,30,spei12mo,-0.5689388433926226,JORNADA EXP RANGE,32.6169,Apr 2019
USH00294426,2019-05-31,2019,5,31,spei12mo,-0.31867485510065924,JORNADA EXP RANGE,32.6169,May 2019
USH00294426,2019-06-30,2019,6,30,spei12mo,-0.10308913130902674,JORNADA EXP RANGE,32.6169,Jun 2019
USH00294426,2019-07-31,2019,7,31,spei12mo,-0.45339028421403327,JORNADA EXP RANGE,32.6169,Jul 2019
USH00294426,2019-08-31,2019,8,31,spei12mo,-0.6008604754315912,JORNADA EXP RANGE,32.6169,Aug 2019
USH00294426,2019-09-30,2019,9,30,spei12mo,-0.6645262155399217,JORNADA EXP RANGE,32.6169,Sep 2019
USH00294426,2019-10-31,2019,10,31,spei12mo,-0.7726483920520562,JORNADA EXP RANGE,32.6169,Oct 2019
USH00294426,2019-11-30,2019,11,30,spei12mo,-0.22922616300411905,JORNADA EXP RANGE,32.6169,Nov 2019
USH00294426,2019-12-31,2019,12,31,spei12mo,-0.3087011978859885,JORNADA EXP RANGE,32.6169,Dec 2019
USH00294426,2020-01-31,2020,1,31,spei12mo,-0.3332269205168424,JORNADA EXP RANGE,32.6169,Jan 2020
USH00294426,2020-02-29,2020,2,29,spei12mo,-0.11919612597723368,JORNADA EXP RANGE,32.6169,Feb 2020
USH00294426,2020-03-31,2020,3,31,spei12mo,0.09031461977746996,JORNADA EXP RANGE,32.6169,Mar 2020
USH00294426,2020-04-30,2020,4,30,spei12mo,0.014794212887133536,JORNADA EXP RANGE,32.6169,Apr 2020
USH00294426,2020-05-31,2020,5,31,spei12mo,-0.21371545460451755,JORNADA EXP RANGE,32.6169,May 2020
USH00294426,2020-06-30,2020,6,30,spei12mo,-0.636403617753309,JORNADA EXP RANGE,32.6169,Jun 2020
USH00294426,2020-07-31,2020,7,31,spei12mo,-0.21244692673489637,JORNADA EXP RANGE,32.6169,Jul 2020
USH00294426,2020-08-31,2020,8,31,spei12mo,-0.5076334102746466,JORNADA EXP RANGE,32.6169,Aug 2020
USH00294426,2020-09-30,2020,9,30,spei12mo,-0.24344323605753973,JORNADA EXP RANGE,32.6169,Sep 2020
USH00294426,2020-10-31,2020,10,31,spei12mo,-0.7844144562899609,JORNADA EXP RANGE,32.6169,Oct 2020
USH00294426,2020-11-30,2020,11,30,spei12mo,-1.4120701420818658,JORNADA EXP RANGE,32.6169,Nov 2020
USH00294426,2020-12-31,2020,12,31,spei12mo,-1.4128477235463384,JORNADA EXP RANGE,32.6169,Dec 2020
USH00294426,2021-01-31,2021,1,31,spei12mo,-1.3948211602853557,JORNADA EXP RANGE,32.6169,Jan 2021
USH00294426,2021-02-28,2021,2,28,spei12mo,-1.5380856825802052,JORNADA EXP RANGE,32.6169,Feb 2021
USH00294426,2021-03-31,2021,3,31,spei12mo,-1.7366634013706626,JORNADA EXP RANGE,32.6169,Mar 2021
USH00294426,2021-04-30,2021,4,30,spei12mo,-1.6669649019265897,JORNADA EXP RANGE,32.6169,Apr 2021
USH00294426,2021-05-31,2021,5,31,spei12mo,-1.6628809116791892,JORNADA EXP RANGE,32.6169,May 2021
USH00294426,2021-06-30,2021,6,30,spei12mo,-1.2502200166079296,JORNADA EXP RANGE,32.6169,Jun 2021
USH00294426,2021-07-31,2021,7,31,spei12mo,-1.0258506669469143,JORNADA EXP RANGE,32.6169,Jul 2021
USH00294426,2021-08-31,2021,8,31,spei12mo,-0.8195334790454857,JORNADA EXP RANGE,32.6169,Aug 2021
USH00294426,2021-09-30,2021,9,30,spei12mo,-0.8093806640631008,JORNADA EXP RANGE,32.6169,Sep 2021
USH00294426,2021-10-31,2021,10,31,spei12mo,-0.9404981316128347,JORNADA EXP RANGE,32.6169,Oct 2021
USH00294426,2021-11-30,2021,11,30,spei12mo,-0.7963000258199734,JORNADA EXP RANGE,32.6169,Nov 2021
USH00294426,2021-12-31,2021,12,31,spei12mo,-0.9817301966459027,JORNADA EXP RANGE,32.6169,Dec 2021
